,filename,width,height,class,xmin,ymin,xmax,ymax
548,0357.jpg,512,512,Bus,244,192,305,308
549,0357.jpg,512,512,Bus,295,223,332,293
550,0358.jpg,512,512,Bus,343,163,512,377
551,0358.jpg,512,512,Bus,242,194,318,325
552,0359.jpg,512,512,Bus,210,166,294,312
553,0360.jpg,512,512,Bus,191,134,271,281
554,0360.jpg,512,512,Bus,468,153,512,281
555,0360.jpg,512,512,Bus,177,190,210,244
556,0360.jpg,512,512,Person,85,208,116,344
557,0361.jpg,512,512,Bus,247,211,273,254
558,0361.jpg,512,512,Bus,162,142,247,295
559,0362.jpg,512,512,Bus,192,139,278,296
560,0362.jpg,512,512,Bus,285,206,307,249
561,0363.jpg,512,512,Bus,187,207,239,285
562,0363.jpg,512,512,Bus,226,172,313,338
563,0363.jpg,512,512,Bus,306,232,333,283
564,0364.jpg,512,512,Bus,300,217,360,309
565,0364.jpg,512,512,Bus,193,166,303,342
566,0365.jpg,512,512,Bus,171,133,277,312
567,0365.jpg,512,512,Bus,289,178,351,280
568,0366.jpg,512,512,Bus,376,197,458,322
569,0366.jpg,512,512,Bus,224,183,307,311
570,0366.jpg,512,512,Car,325,253,356,288
571,0367.jpg,512,512,Car,316,220,350,259
572,0367.jpg,512,512,Bus,365,162,455,303
573,0367.jpg,512,512,Bus,272,185,300,245
574,0367.jpg,512,512,Bus,210,143,289,287
575,0368.jpg,512,512,Bus,256,210,323,321
576,0368.jpg,512,512,Bus,312,209,358,306
577,0368.jpg,512,512,Car,386,269,431,323
578,0369.jpg,512,512,Car,375,238,424,293
579,0369.jpg,512,512,Bus,304,192,350,272
580,0369.jpg,512,512,Bus,240,176,308,293
581,0370.jpg,512,512,Bus,328,165,426,340
582,0370.jpg,512,512,Bus,252,193,308,293
583,0370.jpg,512,512,Car,446,261,512,346
584,0371.jpg,512,512,Traffic_sign,221,197,235,215
585,0371.jpg,512,512,Traffic_sign,315,197,325,208
586,0372.jpg,512,512,Traffic_sign,179,226,199,252
587,0373.jpg,512,512,Traffic_sign,163,191,184,215
588,0374.jpg,512,512,Traffic_sign,74,211,111,258
589,0375.jpg,512,512,Traffic_sign,38,176,76,226
590,0376.jpg,512,512,Traffic_sign,319,194,341,220
591,0377.jpg,512,512,Traffic_sign,405,204,440,243
592,0378.jpg,512,512,Traffic_sign,386,166,426,211
593,0379.jpg,512,512,Car,431,232,512,321
594,0379.jpg,512,512,Bus,304,131,414,302
595,0379.jpg,512,512,Bus,234,163,294,266
596,0380.jpg,512,512,Bus,245,200,300,299
597,0380.jpg,512,512,Bus,348,103,512,410
598,0380.jpg,512,512,Bus,296,220,326,288
599,0380.jpg,512,512,Car,326,242,355,308
600,0381.jpg,512,512,Car,305,213,358,278
601,0381.jpg,512,512,Bus,233,166,286,266
602,0381.jpg,512,512,Bus,284,183,314,245
603,0381.jpg,512,512,Bus,327,60,512,383
604,0382.jpg,512,512,Traffic_sign,177,197,197,220
605,0383.jpg,512,512,Traffic_sign,172,219,195,248
606,0384.jpg,512,512,Traffic_sign,149,179,178,214
607,0385.jpg,512,512,Traffic_sign,84,191,132,251
608,0386.jpg,512,512,Traffic_sign,45,152,95,212
609,0387.jpg,512,512,Bus,227,200,284,293
610,0387.jpg,512,512,Bus,295,194,382,306
611,0387.jpg,512,512,Bus,362,122,512,361
612,0388.jpg,512,512,Bus,209,168,266,260
613,0388.jpg,512,512,Bus,281,158,372,279
614,0388.jpg,512,512,Bus,347,84,512,344
615,0389.jpg,512,512,Bus,216,214,271,305
616,0389.jpg,512,512,Car,331,259,437,384
617,0389.jpg,512,512,Bus,435,33,512,474
618,0390.jpg,512,512,Bus,204,178,254,272
619,0390.jpg,512,512,Car,310,234,419,360
620,0391.jpg,512,512,Bus,206,211,257,300
621,0392.jpg,512,512,Traffic_sign,176,193,200,218
622,0393.jpg,512,512,Traffic_sign,92,214,124,254
623,0394.jpg,512,512,Traffic_sign,60,174,95,218
624,0395.jpg,512,512,Bus,192,178,244,274
625,0396.jpg,512,512,Bus,207,219,256,308
626,0397.jpg,512,512,Bus,195,185,242,281
627,0398.jpg,512,512,Bus,230,209,277,296
628,0398.jpg,512,512,Bus,276,226,308,286
629,0399.jpg,512,512,Bus,266,192,301,253
630,0399.jpg,512,512,Bus,216,177,265,262
631,0400.jpg,512,512,Bus,234,206,281,293
632,0400.jpg,512,512,Bus,320,164,434,330
633,0400.jpg,512,512,Bus,285,217,326,284
634,0401.jpg,512,512,Bus,274,183,316,250
635,0401.jpg,512,512,Bus,305,127,425,302
636,0401.jpg,512,512,Bus,216,171,274,266
637,0402.jpg,512,512,Bus,227,207,278,295
638,0402.jpg,512,512,Bus,285,210,348,298
639,0402.jpg,512,512,Bus,341,139,512,376
640,0403.jpg,512,512,Bus,325,99,512,363
641,0403.jpg,512,512,Bus,276,179,335,267
642,0403.jpg,512,512,Bus,215,170,266,263
643,0404.jpg,512,512,Bus,222,196,272,295
644,0404.jpg,512,512,Bus,289,181,402,315
645,0404.jpg,512,512,Bus,266,213,302,276
646,0405.jpg,512,512,Bus,254,180,290,238
647,0405.jpg,512,512,Bus,276,146,384,278
648,0405.jpg,512,512,Bus,206,165,258,256
649,0406.jpg,512,512,Bus,315,187,464,340
650,0406.jpg,512,512,Bus,226,200,274,289
651,0407.jpg,512,512,Bus,301,147,448,323
652,0407.jpg,512,512,Bus,213,165,263,257
653,0408.jpg,512,512,Bus,218,201,266,291
654,0409.jpg,512,512,Bus,207,169,254,260
655,0410.jpg,512,512,Bus,220,210,266,301
656,0410.jpg,512,512,Bus,261,228,296,284
657,0411.jpg,512,512,Bus,255,202,284,248
658,0411.jpg,512,512,Bus,207,183,253,266
659,0412.jpg,512,512,Bus,291,198,385,313
660,0412.jpg,512,512,Bus,222,200,271,281
661,0413.jpg,512,512,Bus,209,165,258,254
662,0413.jpg,512,512,Bus,277,164,377,287
663,0414.jpg,512,512,Bus,290,208,364,300
664,0414.jpg,512,512,Bus,226,200,278,289
665,0415.jpg,512,512,Bus,273,173,356,271
666,0415.jpg,512,512,Bus,210,168,266,257
667,0416.jpg,512,512,Bus,222,206,278,300
668,0416.jpg,512,512,Traffic_sign,188,224,202,249
669,0417.jpg,512,512,Traffic_sign,162,215,183,241
670,0418.jpg,512,512,Traffic_sign,134,207,167,244
671,0419.jpg,512,512,Traffic_sign,176,194,190,209
672,0419.jpg,512,512,Bus,208,172,261,268
673,0420.jpg,512,512,Traffic_sign,111,170,144,209
674,0421.jpg,512,512,Bus,222,197,281,293
675,0421.jpg,512,512,Traffic_sign,153,212,179,239
676,0422.jpg,512,512,Traffic_sign,136,175,156,203
677,0422.jpg,512,512,Bus,210,162,268,264
678,0423.jpg,512,512,Traffic_sign,125,259,142,280
679,0424.jpg,512,512,Bus,238,188,302,302
680,0424.jpg,512,512,Traffic_sign,14,131,67,207
681,0425.jpg,512,512,Traffic_sign,110,220,126,244
682,0426.jpg,512,512,Traffic_sign,131,237,155,269
683,0427.jpg,512,512,Traffic_sign,110,200,138,232
684,0428.jpg,512,512,Traffic_sign,9,197,60,259
685,0429.jpg,512,512,Bus,219,156,287,276
686,0430.jpg,512,512,Bus,249,185,318,305
687,0431.jpg,512,512,Bus,232,148,306,277
688,0432.jpg,512,512,Traffic_sign,190,240,207,263
689,0433.jpg,512,512,Traffic_sign,174,203,196,229
690,0434.jpg,512,512,Traffic_sign,60,198,106,255
691,0435.jpg,512,512,Traffic_sign,29,160,73,216
692,0436.jpg,512,512,Bus,232,172,308,298
693,0437.jpg,512,512,Bus,216,133,290,272
694,0438.jpg,512,512,Traffic_sign,140,183,162,211
695,0439.jpg,512,512,Traffic_sign,49,203,85,248
696,0440.jpg,512,512,Traffic_sign,15,164,53,211
697,0441.jpg,512,512,Bus,230,200,304,336
698,0442.jpg,512,512,Bus,211,160,290,301
699,0443.jpg,512,512,Bus,216,182,292,319
700,0444.jpg,512,512,Bus,194,151,275,289
701,0445.jpg,512,512,Bus,220,186,292,312
702,0446.jpg,512,512,Bus,203,149,278,287
703,0447.jpg,512,512,Traffic_sign,108,203,126,227
704,0448.jpg,512,512,Traffic_sign,86,223,113,257
705,0449.jpg,512,512,Traffic_sign,63,186,92,221
706,0450.jpg,512,512,Traffic_sign,139,225,164,254
707,0451.jpg,512,512,Bus,227,193,296,315
708,0452.jpg,512,512,Traffic_sign,122,188,146,216
709,0453.jpg,512,512,Traffic_sign,4,176,48,230
710,0454.jpg,512,512,Bus,211,158,282,281
711,0455.jpg,512,512,Traffic_sign,115,169,137,198
712,0456.jpg,512,512,Traffic_sign,35,198,66,241
713,0457.jpg,512,512,Traffic_sign,5,158,41,204
714,0458.jpg,512,512,Bus,228,198,288,310
715,0458.jpg,512,512,Bus,204,232,243,293
716,0459.jpg,512,512,Bus,212,159,276,277
717,0459.jpg,512,512,Bus,192,202,233,261
718,0460.jpg,512,512,Bus,220,215,279,313
719,0460.jpg,512,512,Bus,181,244,214,298
720,0461.jpg,512,512,Bus,167,210,202,263
721,0461.jpg,512,512,Bus,204,181,266,285
722,0462.jpg,512,512,Bus,192,224,254,315
723,0462.jpg,512,512,Bus,161,234,193,285
724,0463.jpg,512,512,Bus,180,190,235,276
725,0463.jpg,512,512,Bus,150,200,184,255
726,0464.jpg,512,512,Bus,193,208,248,289
727,0464.jpg,512,512,Bus,172,211,208,268
728,0465.jpg,512,512,Bus,182,173,236,263
729,0465.jpg,512,512,Bus,161,179,198,229
730,0466.jpg,512,512,Bus,180,206,215,250
731,0466.jpg,512,512,Bus,197,190,250,276
732,0466.jpg,512,512,Car,251,228,287,270
733,0467.jpg,512,512,Traffic_sign,108,207,133,242
734,0468.jpg,512,512,Traffic_sign,80,167,107,206
735,0469.jpg,512,512,Car,239,199,280,243
736,0469.jpg,512,512,Bus,186,162,237,249
737,0469.jpg,512,512,Bus,170,173,201,224
738,0470.jpg,512,512,Bus,192,205,241,289
739,0470.jpg,512,512,Bus,161,205,195,267
740,0470.jpg,512,512,Car,382,259,512,445
741,0471.jpg,512,512,Car,361,226,512,423
742,0471.jpg,512,512,Bus,179,171,225,255
743,0471.jpg,512,512,Bus,145,173,177,236
744,0472.jpg,512,512,Bus,197,206,248,292
745,0472.jpg,512,512,Bus,146,204,180,269
746,0473.jpg,512,512,Bus,135,173,170,230
747,0473.jpg,512,512,Bus,183,171,237,257
748,0474.jpg,512,512,Traffic_sign,147,220,169,246
749,0475.jpg,512,512,Traffic_sign,128,181,152,209
750,0476.jpg,512,512,Traffic_sign,8,207,46,258
751,0477.jpg,512,512,Bus,156,201,212,289
752,0477.jpg,512,512,Bus,103,207,139,259
753,0478.jpg,512,512,Bus,144,171,197,253
754,0478.jpg,512,512,Bus,90,172,124,232
755,0479.jpg,512,512,Bus,135,208,187,287
756,0479.jpg,512,512,Bus,96,219,129,274
757,0480.jpg,512,512,Traffic_sign,112,225,140,260
758,0481.jpg,512,512,Traffic_sign,89,188,116,222
759,0482.jpg,512,512,Car,231,245,250,268
760,0483.jpg,512,512,Bus,121,180,172,255
761,0483.jpg,512,512,Bus,84,186,118,242
762,0484.jpg,512,512,Bus,163,205,215,287
763,0484.jpg,512,512,Bus,137,213,168,272
764,0485.jpg,512,512,Bus,152,173,202,257
765,0485.jpg,512,512,Bus,128,183,165,240
766,0486.jpg,512,512,Bus,192,209,244,291
767,0487.jpg,512,512,Bus,176,170,231,253
768,0488.jpg,512,512,Bus,205,209,251,293
769,0489.jpg,512,512,Bus,192,182,238,266
770,0490.jpg,512,512,Traffic_sign,116,220,146,257
771,0491.jpg,512,512,Traffic_sign,91,181,122,222
772,0492.jpg,512,512,Bus,178,209,230,291
773,0493.jpg,512,512,Bus,164,173,216,261
774,0494.jpg,512,512,Traffic_sign,485,203,512,244
775,0494.jpg,512,512,Car,390,265,469,361
776,0494.jpg,512,512,Car,268,263,356,354
777,0494.jpg,512,512,Car,370,281,405,345
778,0494.jpg,512,512,Car,463,292,493,348
779,0494.jpg,512,512,Traffic_sign,229,244,246,268
780,0494.jpg,512,512,Person,124,258,151,331
781,0495.jpg,512,512,Car,1,248,97,352
782,0495.jpg,512,512,Car,70,234,134,311
783,0495.jpg,512,512,Car,177,244,282,373
784,0495.jpg,512,512,Car,286,239,358,318
785,0495.jpg,512,512,Car,348,240,456,348
786,0496.jpg,512,512,Bus,178,203,227,279
787,0496.jpg,512,512,Bus,231,207,291,283
788,0497.jpg,512,512,Car,182,258,312,419
789,0497.jpg,512,512,Car,388,260,512,437
790,0497.jpg,512,512,Car,337,261,423,371
791,0497.jpg,512,512,Car,275,259,332,338
792,0498.jpg,512,512,Car,272,268,426,447
793,0498.jpg,512,512,Car,162,269,228,340
794,0498.jpg,512,512,Car,217,260,249,302
795,0498.jpg,512,512,Car,268,259,330,336
796,0498.jpg,512,512,Person,80,276,104,320
797,0498.jpg,512,512,Person,134,270,177,429
798,0499.jpg,512,512,Car,206,219,263,286
799,0499.jpg,512,512,Car,236,225,350,366
800,0499.jpg,512,512,Car,98,225,173,308
801,0500.jpg,512,512,Car,165,270,213,331
802,0500.jpg,512,512,Car,212,263,308,364
803,0500.jpg,512,512,Car,64,261,145,347
804,0501.jpg,512,512,Car,16,251,108,347
805,0501.jpg,512,512,Car,140,268,178,312
806,0501.jpg,512,512,Car,169,252,244,337
807,0502.jpg,512,512,Traffic_sign,480,148,512,202
808,0502.jpg,512,512,Car,267,257,304,305
809,0502.jpg,512,512,Person,70,259,91,322
810,0503.jpg,512,512,Traffic_sign,351,183,383,228
811,0503.jpg,512,512,Car,291,247,335,298
812,0503.jpg,512,512,Person,220,240,230,280
813,0504.jpg,512,512,Traffic_sign,16,201,38,232
814,0504.jpg,512,512,Car,328,244,379,299
815,0504.jpg,512,512,Person,136,244,151,306
816,0504.jpg,512,512,Person,236,248,247,283
817,0504.jpg,512,512,Person,244,241,257,287
818,0505.jpg,512,512,Traffic_sign,394,203,422,239
819,0505.jpg,512,512,Car,249,270,280,314
820,0505.jpg,512,512,Car,313,270,340,308
821,0505.jpg,512,512,Car,326,268,374,331
822,0506.jpg,512,512,Car,131,246,164,289
823,0506.jpg,512,512,Car,166,244,191,275
824,0506.jpg,512,512,Car,199,248,231,287
825,0506.jpg,512,512,Car,235,251,286,307
826,0506.jpg,512,512,Person,80,245,93,288
827,0507.jpg,512,512,Person,102,265,148,407
828,0507.jpg,512,512,Person,405,267,430,338
829,0508.jpg,512,512,Car,222,210,242,237
830,0509.jpg,512,512,Bus,220,177,282,251
831,0509.jpg,512,512,Bus,167,173,216,245
832,0510.jpg,512,512,Car,194,241,234,295
833,0510.jpg,512,512,Car,109,244,147,280
834,0510.jpg,512,512,Car,172,247,201,281
835,0511.jpg,512,512,Car,60,259,216,422
836,0511.jpg,512,512,Car,258,260,299,311
837,0512.jpg,512,512,Car,339,259,410,329
838,0512.jpg,512,512,Car,447,225,512,285
839,0512.jpg,512,512,Car,378,237,423,270
840,0512.jpg,512,512,Car,290,254,337,299
841,0512.jpg,512,512,Car,232,252,280,310
842,0512.jpg,512,512,Car,174,254,227,314
843,0513.jpg,512,512,Car,408,248,481,297
844,0513.jpg,512,512,Car,292,262,335,311
845,0513.jpg,512,512,Car,324,267,399,343
846,0513.jpg,512,512,Car,180,268,217,307
847,0513.jpg,512,512,Car,214,258,292,343
848,0513.jpg,512,512,Car,110,268,195,362
849,0513.jpg,512,512,Car,15,284,160,405
850,0514.jpg,512,512,Car,299,211,325,251
851,0514.jpg,512,512,Car,226,265,261,301
852,0514.jpg,512,512,Car,104,261,164,331
853,0515.jpg,512,512,Traffic_light,206,140,222,201
854,0515.jpg,512,512,Traffic_light,409,203,422,226
855,0515.jpg,512,512,Car,166,261,282,378
856,0515.jpg,512,512,Car,266,264,449,482
857,0515.jpg,512,512,Car,398,248,470,357
858,0515.jpg,512,512,Person,114,268,158,376
859,0516.jpg,512,512,Traffic_light,192,121,214,188
860,0516.jpg,512,512,Traffic_light,416,201,427,224
861,0516.jpg,512,512,Car,273,258,338,335
862,0516.jpg,512,512,Car,289,262,482,491
863,0516.jpg,512,512,Car,377,237,445,268
864,0516.jpg,512,512,Car,10,212,264,506
865,0516.jpg,512,512,Person,105,259,274,512
866,0517.jpg,512,512,Traffic_light,426,196,440,220
867,0517.jpg,512,512,Traffic_light,178,88,203,167
868,0517.jpg,512,512,Car,155,217,367,474
869,0517.jpg,512,512,Car,346,235,400,271
870,0517.jpg,512,512,Person,101,263,166,464
871,0518.jpg,512,512,Traffic_light,47,23,74,128
872,0518.jpg,512,512,Traffic_light,338,162,352,198
873,0518.jpg,512,512,Car,170,241,206,279
874,0518.jpg,512,512,Car,210,220,364,437
875,0518.jpg,512,512,Person,9,244,50,400
876,0518.jpg,512,512,Person,27,260,75,412
877,0518.jpg,512,512,Person,53,264,143,512
878,0519.jpg,512,512,Traffic_light,332,142,346,190
879,0519.jpg,512,512,Traffic_sign,238,209,252,234
880,0519.jpg,512,512,Car,30,250,62,281
881,0519.jpg,512,512,Car,64,250,103,288
882,0519.jpg,512,512,Car,124,254,224,391
883,0519.jpg,512,512,Car,0,268,40,315
884,0519.jpg,512,512,Person,38,269,56,316
885,0519.jpg,512,512,Person,304,266,352,339
886,0520.jpg,512,512,Bus,201,209,250,298
887,0520.jpg,512,512,Bus,182,227,213,283
888,0521.jpg,512,512,Car,314,232,478,391
889,0521.jpg,512,512,Car,169,241,207,280
890,0521.jpg,512,512,Car,80,233,134,309
891,0521.jpg,512,512,Car,3,250,36,286
892,0521.jpg,512,512,Car,126,242,147,273
893,0521.jpg,512,512,Person,238,241,280,343
894,0522.jpg,512,512,speed_sign,190,231,204,253
895,0522.jpg,512,512,speed_sign,210,237,220,254
896,0522.jpg,512,512,Car,246,253,282,294
897,0522.jpg,512,512,Car,314,251,378,319
898,0522.jpg,512,512,Car,376,255,512,416
899,0523.jpg,512,512,speed_sign,172,194,187,216
900,0523.jpg,512,512,speed_sign,195,199,207,217
901,0523.jpg,512,512,Car,345,217,512,393
902,0523.jpg,512,512,Car,297,209,362,281
903,0523.jpg,512,512,Car,231,215,270,258
904,0524.jpg,512,512,speed_sign,136,229,160,263
905,0524.jpg,512,512,speed_sign,186,243,202,265
906,0524.jpg,512,512,Car,264,261,296,299
907,0524.jpg,512,512,Car,284,267,362,353
908,0525.jpg,512,512,speed_sign,110,190,134,227
909,0525.jpg,512,512,speed_sign,170,206,184,229
910,0526.jpg,512,512,speed_sign,157,225,181,257
911,0527.jpg,512,512,speed_sign,133,184,156,220
912,0527.jpg,512,512,Person,311,217,396,415
913,0528.jpg,512,512,speed_sign,241,230,255,252
914,0528.jpg,512,512,Person,294,257,350,407
915,0529.jpg,512,512,speed_sign,223,192,240,218
916,0530.jpg,512,512,speed_sign,147,220,174,263
917,0531.jpg,512,512,Bus,192,183,236,259
918,0531.jpg,512,512,Bus,170,192,203,244
919,0531.jpg,512,512,Traffic_sign,151,209,164,224
920,0532.jpg,512,512,speed_sign,120,185,147,223
921,0533.jpg,512,512,Person,264,262,326,427
922,0533.jpg,512,512,Person,307,254,340,360
923,0534.jpg,512,512,Person,284,220,315,329
924,0534.jpg,512,512,Person,223,227,285,379
925,0535.jpg,512,512,Traffic_sign,191,188,213,220
926,0535.jpg,512,512,Traffic_sign,116,194,152,262
927,0535.jpg,512,512,Person,333,254,433,424
928,0535.jpg,512,512,Person,234,261,273,331
929,0535.jpg,512,512,Person,275,256,303,315
930,0536.jpg,512,512,Traffic_sign,83,157,120,220
931,0536.jpg,512,512,Traffic_sign,168,149,191,182
932,0536.jpg,512,512,Person,252,220,281,276
933,0536.jpg,512,512,Person,203,225,246,305
934,0536.jpg,512,512,Person,275,220,380,392
935,0537.jpg,512,512,speed_sign,184,235,200,259
936,0537.jpg,512,512,Car,346,250,446,357
937,0538.jpg,512,512,speed_sign,164,197,182,222
938,0538.jpg,512,512,Car,322,217,427,314
939,0539.jpg,512,512,speed_sign,93,218,126,265
940,0539.jpg,512,512,Car,275,268,346,332
941,0540.jpg,512,512,speed_sign,64,180,96,225
942,0540.jpg,512,512,Person,232,232,301,369
943,0540.jpg,512,512,Person,184,232,230,318
944,0541.jpg,512,512,Traffic_sign,166,230,181,250
945,0541.jpg,512,512,Bus,201,211,246,283
946,0542.jpg,512,512,speed_sign,51,241,71,270
947,0542.jpg,512,512,Person,182,275,217,338
948,0542.jpg,512,512,Person,146,270,177,321
949,0542.jpg,512,512,Person,96,271,128,320
950,0543.jpg,512,512,speed_sign,27,201,45,232
951,0543.jpg,512,512,Person,71,235,103,278
952,0543.jpg,512,512,Person,124,233,153,285
953,0543.jpg,512,512,Person,152,237,194,309
954,0544.jpg,512,512,speed_sign,0,192,32,251
955,0544.jpg,512,512,Person,118,262,184,376
956,0545.jpg,512,512,speed_sign,18,220,44,255
957,0546.jpg,512,512,speed_sign,180,236,194,261
958,0547.jpg,512,512,Traffic_sign,166,196,187,227
959,0548.jpg,512,512,speed_sign,218,225,236,252
960,0548.jpg,512,512,Car,386,261,487,362
961,0549.jpg,512,512,speed_sign,199,186,220,215
962,0550.jpg,512,512,Bus,189,177,235,253
963,0550.jpg,512,512,Traffic_sign,151,197,169,217
964,0551.jpg,512,512,speed_sign,54,182,99,246
965,0551.jpg,512,512,Car,427,242,486,320
966,0552.jpg,512,512,speed_sign,14,141,62,208
967,0552.jpg,512,512,speed_sign,362,184,376,209
968,0552.jpg,512,512,Car,413,210,473,287
969,0553.jpg,512,512,speed_sign,298,218,320,247
970,0553.jpg,512,512,Car,443,242,493,306
971,0554.jpg,512,512,speed_sign,284,182,302,210
972,0554.jpg,512,512,Car,432,213,484,272
973,0555.jpg,512,512,Car,215,251,258,300
974,0555.jpg,512,512,Car,108,255,160,317
975,0555.jpg,512,512,Person,78,258,96,304
976,0555.jpg,512,512,Person,99,254,114,302
977,0555.jpg,512,512,Person,0,261,18,305
978,0556.jpg,512,512,Car,338,246,396,329
979,0556.jpg,512,512,Car,207,242,253,308
980,0556.jpg,512,512,Car,72,250,139,329
981,0557.jpg,512,512,Traffic_sign,412,173,441,215
982,0557.jpg,512,512,Car,301,248,351,306
983,0557.jpg,512,512,Car,318,251,390,328
984,0557.jpg,512,512,Car,357,252,512,402
985,0557.jpg,512,512,Car,147,257,196,317
986,0558.jpg,512,512,Traffic_light,263,64,302,88
987,0558.jpg,512,512,Car,213,249,282,315
988,0558.jpg,512,512,Car,239,253,363,371
989,0558.jpg,512,512,Car,107,233,192,344
990,0559.jpg,512,512,Car,158,273,208,335
991,0559.jpg,512,512,Car,198,260,240,311
992,0560.jpg,512,512,Bus,181,209,228,278
993,0560.jpg,512,512,Traffic_sign,144,214,166,244
994,0561.jpg,512,512,Person,69,240,148,381
995,0561.jpg,512,512,Person,161,225,188,280
996,0562.jpg,512,512,Person,246,270,281,354
997,0562.jpg,512,512,Person,215,263,234,309
998,0562.jpg,512,512,Person,68,278,138,400
999,0563.jpg,512,512,Traffic_sign,128,183,148,209
1000,0563.jpg,512,512,Bus,170,175,214,242
1001,0564.jpg,512,512,Person,0,272,44,348
1002,0564.jpg,512,512,Person,22,266,40,321
1003,0564.jpg,512,512,Person,69,261,101,310
1004,0564.jpg,512,512,Person,402,248,440,325
1005,0564.jpg,512,512,Person,306,261,322,292
1006,0565.jpg,512,512,Car,333,230,422,322
1007,0565.jpg,512,512,Car,293,224,343,278
1008,0565.jpg,512,512,Car,274,221,308,263
1009,0565.jpg,512,512,Car,198,216,233,257
1010,0566.jpg,512,512,Car,253,259,362,392
1011,0566.jpg,512,512,Car,444,258,512,344
1012,0566.jpg,512,512,Car,90,272,149,354
1013,0566.jpg,512,512,Car,130,278,215,368
1014,0566.jpg,512,512,Person,58,278,80,322
1015,0566.jpg,512,512,Person,75,280,96,322
1016,0567.jpg,512,512,Bus,156,211,197,275
1017,0567.jpg,512,512,Traffic_sign,73,192,106,237
1018,0568.jpg,512,512,Traffic_sign,42,156,76,204
1019,0568.jpg,512,512,Bus,144,178,186,242
1020,0569.jpg,512,512,Bus,114,227,155,283
1021,0570.jpg,512,512,Car,298,249,344,301
1022,0570.jpg,512,512,Car,269,250,280,263
1023,0571.jpg,512,512,Bus,97,196,143,252
1024,0572.jpg,512,512,Bus,108,221,142,276
1025,0573.jpg,512,512,Bus,92,186,128,240
1026,0574.jpg,512,512,Bus,44,221,78,279
1027,0575.jpg,512,512,Traffic_sign,465,177,488,208
1028,0575.jpg,512,512,Car,178,241,234,313
1029,0575.jpg,512,512,Car,215,232,307,332
1030,0575.jpg,512,512,Person,380,234,454,354
1031,0575.jpg,512,512,Person,133,224,169,283
1032,0575.jpg,512,512,Person,66,242,98,285
1033,0576.jpg,512,512,Traffic_sign,400,269,418,294
1034,0576.jpg,512,512,Traffic_sign,398,247,417,271
1035,0576.jpg,512,512,Car,72,275,190,382
1036,0576.jpg,512,512,Car,446,276,512,326
1037,0576.jpg,512,512,Car,23,291,102,373
1038,0576.jpg,512,512,Person,268,234,339,357
1039,0577.jpg,512,512,Bus,27,190,56,236
1040,0578.jpg,512,512,Car,26,315,142,425
1041,0578.jpg,512,512,Car,0,326,45,409
